update,ep_num,ep_score,ep_kills,ep_steps,start_p_x,start_alien_dir,start_swarm_drift
297,43844,1120.4,40,1921,660,1,77.5
297,43845,532.6,36,2102,226,1,42.5
297,43846,1086.3,40,2384,354,-1,6.2
297,43847,1083.7,40,2548,552,-1,47.5
297,43848,1104.7,40,2341,402,1,5.0
297,43849,638.0,34,2224,145,1,65.0
297,43850,1065.9,40,2249,403,-1,6.2
297,43851,419.7,34,2052,250,-1,35.0
297,43852,1066.1,40,2224,346,-1,8.8
297,43853,1068.1,40,2895,633,1,70.0
297,43854,1115.6,40,2027,713,-1,92.5
297,43855,1075.6,40,2277,90,1,80.0
297,43856,1055.0,40,2670,265,1,31.2
297,43857,1093.1,40,2410,509,1,35.0
297,43858,927.0,40,3229,420,1,10.0
297,43859,668.1,38,3278,207,-1,47.5
297,43860,1080.9,40,2762,427,1,12.5
297,43861,604.4,34,2002,545,-1,45.0
297,43862,973.7,40,2348,66,1,86.2
297,43863,358.0,29,1677,103,1,76.2
297,43864,747.3,37,2235,461,1,22.5
297,43865,69.6,25,1718,537,1,42.5
297,43866,641.6,37,2216,608,1,62.5
297,43867,1003.0,40,2206,362,-1,5.0
297,43868,1121.8,40,2211,74,-1,85.0
297,43869,1101.2,40,2863,711,-1,91.2
297,43870,1075.7,40,2216,708,1,90.0
297,43871,716.0,36,2353,134,1,67.5
297,43872,518.4,33,1806,725,-1,95.0
297,43873,1113.7,40,2420,604,-1,61.2
297,43874,1095.2,40,2344,622,1,66.2
297,43875,1064.5,40,2613,201,-1,48.8
297,43876,249.6,26,1532,574,-1,53.8
297,43877,1112.6,40,2240,687,1,85.0
297,43878,1059.4,40,2116,43,1,92.5
297,43879,716.9,37,2413,530,1,41.2
297,43880,557.7,35,2006,172,-1,57.5
297,43881,1112.4,40,2688,592,1,58.8
297,43882,1089.8,40,3267,426,1,12.5
297,43883,1103.1,40,2220,531,1,41.2
297,43884,1076.5,40,2247,385,1,1.2
297,43885,505.8,35,2335,132,-1,68.8
297,43886,971.3,40,2186,68,1,86.2
297,43887,1079.4,40,2217,149,1,63.8
298,43888,932.4,40,2592,351,-1,7.5
298,43889,1107.0,40,2227,287,1,25.0
298,43890,953.9,40,2304,440,1,16.2
298,43891,1090.1,40,2295,58,-1,88.8
298,43892,1062.3,40,2715,400,1,5.0
298,43893,973.8,40,2133,543,1,45.0
298,43894,1023.9,40,2293,597,1,60.0
298,43895,372.5,29,1734,91,-1,80.0
298,43896,421.3,32,2010,696,1,87.5
298,43897,1104.4,40,2269,644,-1,72.5
298,43898,1062.6,40,3417,759,1,105.0
298,43899,1111.4,40,2236,150,1,63.8
298,43900,991.3,40,2159,718,1,93.8
298,43901,1096.5,40,2171,561,1,50.0
298,43902,386.8,31,1775,413,-1,8.8
298,43903,540.6,35,2094,407,-1,7.5
298,43904,1083.4,40,2290,138,-1,66.2
298,43905,470.0,36,2224,52,-1,90.0
298,43906,883.4,40,2668,241,-1,37.5
298,43907,192.9,24,1540,141,1,66.2
298,43908,295.3,27,1691,180,-1,55.0
298,43909,1099.6,40,2138,46,1,92.5
298,43910,699.9,36,2473,439,1,16.2
298,43911,988.0,40,2568,658,-1,76.2
298,43912,1062.5,40,2381,9,-1,102.5
298,43913,973.1,40,2272,191,-1,52.5
298,43914,373.3,29,1974,133,1,67.5
298,43915,667.0,39,3791,413,-1,8.8
298,43916,1091.5,40,2788,619,-1,66.2
298,43917,713.3,36,2264,626,1,67.5
298,43918,1105.1,40,2205,307,1,20.0
298,43919,1089.9,40,2303,493,-1,31.2
298,43920,1069.8,40,2245,717,-1,92.5
298,43921,1060.9,40,3133,714,-1,92.5
298,43922,1066.0,40,2053,366,1,3.8
298,43923,945.2,40,2608,226,-1,42.5
298,43924,1101.6,40,2298,396,-1,3.8
298,43925,751.8,39,2420,687,1,85.0
298,43926,1094.4,40,2659,191,1,52.5
298,43927,366.2,29,1682,145,1,65.0
298,43928,1065.3,40,2395,473,1,25.0
298,43929,974.3,40,2666,34,-1,95.0
298,43930,1082.1,40,2251,342,-1,10.0
298,43931,1043.9,40,2903,554,1,47.5
298,43932,1090.3,40,2254,564,-1,50.0
298,43933,1107.7,40,2271,147,1,63.8
298,43934,1081.2,40,2084,359,-1,5.0
298,43935,1119.0,40,2242,561,1,50.0
298,43936,1080.3,40,2439,264,1,31.2
298,43937,1048.7,40,2311,304,-1,20.0
298,43938,1115.3,40,2233,759,1,105.0
298,43939,505.9,31,2212,700,1,88.8
298,43940,1070.2,40,2537,707,1,90.0
298,43941,1060.0,40,2355,687,-1,85.0
298,43942,1091.1,40,2956,600,1,60.0
298,43943,1079.0,40,2099,410,-1,7.5
298,43944,163.3,23,1680,234,-1,40.0
298,43945,706.4,36,2220,228,-1,41.2
298,43946,1081.0,40,2907,583,-1,56.2
298,43947,955.0,40,2432,466,1,23.8
298,43948,1092.3,40,2102,396,1,3.8
298,43949,929.8,40,2734,424,1,11.2
298,43950,1120.4,40,2181,723,1,95.0
298,43951,987.1,40,2239,214,-1,45.0
298,43952,1028.8,40,2612,158,-1,61.2
298,43953,1058.7,40,2614,346,1,8.8
298,43954,495.1,34,2127,700,-1,88.8
298,43955,1090.4,40,2350,218,-1,45.0
298,43956,1072.3,40,2237,296,1,22.5
298,43957,331.5,28,1758,133,-1,67.5
298,43958,938.4,40,2425,80,1,82.5
298,43959,226.9,26,1482,522,-1,38.8
298,43960,744.2,37,2556,66,1,86.2
298,43961,1061.2,40,2473,428,-1,12.5
298,43962,1027.3,40,3038,559,-1,48.8
298,43963,389.7,30,1617,756,-1,103.8
298,43964,229.8,25,1498,504,-1,33.8
298,43965,1094.6,40,2250,704,-1,90.0
298,43966,1064.2,40,3143,560,-1,50.0
298,43967,429.5,32,2004,582,-1,55.0
298,43968,1064.2,40,2343,209,-1,47.5
298,43969,299.0,27,1546,590,1,57.5
298,43970,1089.6,40,2065,221,1,43.8
298,43971,931.6,40,2237,463,-1,22.5
298,43972,856.0,40,2280,147,1,63.8
298,43973,370.0,29,1561,666,-1,78.8
298,43974,997.3,40,2120,598,-1,60.0
298,43975,1118.1,40,2907,657,-1,76.2
298,43976,847.2,39,2649,644,1,72.5
298,43977,1049.0,40,3205,328,1,13.8
298,43978,215.6,29,1669,3,1,103.8
298,43979,1109.9,40,2575,593,1,58.8
298,43980,490.6,33,1867,174,1,56.2
298,43981,934.3,40,2474,13,1,101.2
298,43982,905.5,40,2433,371,-1,2.5
298,43983,1060.0,40,3327,237,1,38.8
298,43984,376.3,31,1890,117,-1,72.5
298,43985,1103.6,40,2684,659,1,77.5
298,43986,943.3,40,2797,709,-1,91.2
298,43987,974.3,40,3098,599,1,60.0
298,43988,956.9,40,2319,93,-1,78.8
298,43989,1074.9,40,2489,258,1,33.8
298,43990,1128.9,40,2585,598,1,60.0
298,43991,1090.9,40,2321,394,1,3.8
298,43992,1060.0,40,3125,329,1,13.8
298,43993,1083.6,40,2138,727,1,96.2
298,43994,1093.6,40,2388,385,1,1.2
298,43995,98.2,21,1675,12,1,101.2
298,43996,229.8,29,1608,377,-1,0
298,43997,132.2,22,1652,205,1,47.5
298,43998,1100.5,40,2628,651,-1,75.0
298,43999,1078.0,40,2693,319,1,16.2
298,44000,988.0,40,2740,520,1,38.8
298,44001,1073.3,40,2296,562,1,50.0
298,44002,1097.3,40,2537,576,-1,53.8
298,44003,939.5,40,2146,159,1,61.2
298,44004,523.6,32,2262,677,1,82.5
298,44005,245.4,30,1686,79,1,82.5
298,44006,1061.5,40,2505,459,-1,21.2
298,44007,1106.1,40,2858,612,-1,63.8
298,44008,912.3,40,2787,497,1,32.5
298,44009,1031.1,40,2907,162,-1,60.0
298,44010,471.0,32,1704,380,-1,0
298,44011,953.6,40,2705,84,1,81.2
298,44012,1081.4,40,2303,668,1,80.0
298,44013,1068.4,40,2153,153,1,62.5
298,44014,703.7,36,2247,460,1,21.2
298,44015,1056.6,40,2398,86,-1,81.2
298,44016,1095.9,40,2285,38,-1,95.0
298,44017,1030.2,40,2625,298,1,22.5
298,44018,1072.6,40,2585,44,-1,92.5
298,44019,1098.9,40,2452,282,1,26.2
298,44020,1098.7,40,2535,433,-1,13.8
298,44021,1066.4,40,2729,527,-1,40.0
298,44022,866.2,40,2400,133,1,67.5
298,44023,1020.5,40,2481,644,1,72.5
298,44024,1115.6,40,2512,714,-1,92.5
298,44025,1114.7,40,2156,663,-1,77.5
298,44026,975.0,40,3003,633,-1,70.0
298,44027,391.9,30,1671,181,1,55.0
298,44028,1082.9,40,2280,523,-1,38.8
298,44029,199.4,28,1764,614,1,65.0
298,44030,1066.8,40,2858,344,-1,10.0
298,44031,411.8,31,1464,320,-1,16.2
298,44032,979.9,40,2203,120,1,71.2
298,44033,1097.2,40,2231,725,-1,95.0
298,44034,1074.8,40,2432,675,1,81.2
298,44035,152.9,27,1704,598,1,60.0
298,44036,965.4,40,2468,232,-1,40.0
298,44037,439.7,31,1857,658,-1,76.2
298,44038,1086.9,40,2355,252,-1,35.0
298,44039,231.8,29,1608,376,-1,0
298,44040,524.6,33,1819,714,-1,92.5
298,44041,1101.2,40,2436,603,-1,61.2
298,44042,395.5,30,1507,531,-1,41.2
298,44043,313.6,32,1871,195,1,51.2
298,44044,1113.5,40,2212,441,1,16.2
298,44045,560.5,34,1821,390,-1,2.5
298,44046,574.5,35,1855,123,1,71.2
298,44047,1057.9,40,2430,673,-1,81.2
298,44048,1113.8,40,2178,654,1,75.0
298,44049,677.5,36,2016,633,1,70.0
298,44050,311.6,32,1882,518,1,37.5
298,44051,1054.6,40,2225,665,1,78.8
298,44052,115.8,22,1623,329,1,13.8
298,44053,193.1,25,1565,594,1,58.8
298,44054,1107.7,40,2725,532,1,41.2
298,44055,1077.0,40,2976,39,-1,93.8
298,44056,1104.1,40,2404,757,1,103.8
298,44057,1115.4,40,2193,148,-1,63.8
298,44058,1059.5,40,3181,631,1,68.8
298,44059,1116.5,40,2376,428,-1,12.5
298,44060,1111.6,40,1947,262,-1,32.5
298,44061,1097.4,40,2285,381,1,0
298,44062,901.2,40,3348,728,-1,96.2
298,44063,1102.0,40,2682,516,1,37.5
298,44064,280.1,30,1624,454,-1,20.0
298,44065,1099.6,40,2560,748,1,101.2
298,44066,1100.7,40,2747,326,-1,15.0
298,44067,1035.6,40,2714,306,-1,20.0
298,44068,546.6,32,2138,752,-1,102.5
298,44069,971.7,40,2705,413,1,8.8
298,44070,1068.9,40,2090,432,1,13.8
298,44071,1051.9,40,2411,338,1,11.2
298,44072,973.9,40,1934,497,-1,32.5
298,44073,984.0,40,3258,516,1,37.5
298,44074,1125.0,40,2426,260,1,32.5
298,44075,1091.4,40,2793,82,1,82.5
298,44076,1096.8,40,2630,736,-1,98.8
298,44077,1107.5,40,2255,158,-1,61.2
298,44078,443.7,30,1980,614,-1,65.0
298,44079,1081.1,40,2189,138,1,66.2
298,44080,1095.1,40,2244,59,-1,88.8
298,44081,1038.7,40,2630,93,-1,78.8
298,44082,984.7,40,2326,543,-1,45.0
298,44083,1072.7,40,2238,254,-1,35.0
298,44084,728.4,38,3085,356,-1,6.2
298,44085,1051.1,40,2059,377,-1,0
298,44086,1066.3,40,2693,532,1,41.2
298,44087,956.5,40,2165,489,-1,30.0
298,44088,278.2,27,1455,414,-1,8.8
298,44089,1096.8,40,2369,51,-1,91.2
298,44090,443.1,31,1640,405,1,6.2
298,44091,178.7,28,1704,599,1,60.0
298,44092,460.8,33,2441,737,1,98.8
298,44093,1103.7,40,2383,754,-1,103.8
298,44094,1075.0,40,2110,424,-1,11.2
298,44095,1110.4,40,2240,84,1,81.2
298,44096,1063.5,40,3025,745,1,101.2
298,44097,217.7,29,1678,695,-1,87.5
298,44098,1032.2,40,3023,472,-1,25.0
298,44099,795.3,39,2770,183,1,53.8
298,44100,533.9,36,1864,742,1,100.0
298,44101,1093.3,40,2685,468,1,23.8
298,44102,1098.5,40,2255,574,1,53.8
298,44103,347.2,32,1745,49,-1,91.2
298,44104,228.2,25,1636,8,1,102.5
298,44105,394.0,33,1649,192,-1,51.2
298,44106,478.8,32,1583,338,1,11.2
298,44107,282.4,27,1487,422,-1,11.2
298,44108,1077.9,40,2500,95,1,78.8
298,44109,1092.0,40,2033,506,1,35.0
298,44110,1104.1,40,2226,657,1,76.2
298,44111,1042.2,40,2825,25,-1,97.5
298,44112,732.3,39,3026,409,1,7.5
298,44113,945.6,40,2738,671,-1,80.0
298,44114,306.2,29,1900,435,1,15.0
298,44115,1079.8,40,2136,123,-1,71.2
298,44116,1085.8,40,2209,138,-1,66.2
298,44117,358.2,30,1830,753,1,102.5
298,44118,799.8,38,2698,390,-1,2.5
298,44119,1099.7,40,2171,70,1,85.0
298,44120,787.6,39,3838,135,-1,67.5
298,44121,1097.5,40,1958,495,-1,31.2
298,44122,1093.0,40,2114,493,1,31.2
298,44123,1083.7,40,2624,379,-1,0
298,44124,951.9,40,2213,592,1,58.8
298,44125,597.0,36,1859,141,1,66.2
298,44126,485.1,32,1631,44,-1,92.5
298,44127,1095.2,40,2935,547,-1,46.2
298,44128,403.9,30,1574,483,1,27.5
298,44129,1102.6,40,2370,478,1,26.2
298,44130,961.5,40,2772,253,-1,35.0
298,44131,663.6,35,2181,99,-1,77.5
298,44132,1041.8,40,2310,361,-1,5.0
298,44133,967.1,40,2022,142,-1,65.0
298,44134,1086.4,40,2165,661,1,77.5
298,44135,1074.3,40,2637,155,1,62.5
298,44136,1109.3,40,1985,484,-1,28.8
298,44137,408.5,30,1737,231,-1,41.2
298,44138,994.1,40,2902,87,-1,81.2
298,44139,312.3,29,1898,314,1,17.5
298,44140,795.5,40,3351,20,1,100.0
298,44141,973.6,40,2166,69,1,86.2
298,44142,284.6,27,1555,261,-1,32.5
298,44143,977.9,40,2456,614,1,65.0
298,44144,289.0,27,1635,376,1,0
298,44145,400.7,33,1810,351,1,7.5
298,44146,1055.8,40,2420,318,-1,16.2
298,44147,1078.5,40,2710,393,1,2.5
298,44148,255.9,30,1750,371,1,2.5
298,44149,761.2,37,2683,613,-1,63.8
298,44150,157.0,23,1617,195,-1,51.2
298,44151,1091.7,40,2178,433,-1,13.8
298,44152,1057.8,40,2240,126,-1,70.0
298,44153,849.2,40,2479,356,1,6.2
298,44154,1056.7,40,3010,235,1,40.0
298,44155,225.0,30,1696,124,1,70.0
298,44156,1102.4,40,1961,262,-1,32.5
298,44157,768.2,38,2600,653,1,75.0
298,44158,1085.2,40,2747,162,-1,60.0
298,44159,943.2,40,2534,661,-1,77.5
298,44160,549.6,35,2122,29,1,97.5
298,44161,232.1,29,1690,99,1,77.5
298,44162,1099.5,40,2365,270,-1,30.0
298,44163,1120.2,40,2028,706,-1,90.0
298,44164,1015.5,40,3311,612,1,63.8
298,44165,576.2,33,2317,112,1,73.8
298,44166,1045.2,40,2405,611,1,63.8
298,44167,966.8,40,2436,141,-1,66.2
298,44168,1113.9,40,2410,495,1,31.2
298,44169,373.9,29,1520,705,-1,90.0
298,44170,1066.2,40,2274,250,-1,35.0
298,44171,955.5,40,2663,288,1,25.0
298,44172,1097.1,40,2221,307,1,20.0
298,44173,363.6,29,1478,247,-1,36.2
298,44174,353.5,29,1524,669,-1,80.0
298,44175,1111.8,40,2657,554,1,47.5
298,44176,1041.6,40,2292,71,-1,85.0
298,44177,759.2,38,2535,520,-1,38.8
298,44178,272.1,27,1479,399,-1,5.0
298,44179,1109.8,40,2610,39,1,93.8
298,44180,443.3,33,1785,460,-1,21.2
298,44181,1084.6,40,2545,741,-1,100.0
298,44182,1063.0,40,2626,417,-1,10.0
298,44183,462.8,31,2030,658,-1,76.2
298,44184,1035.4,40,3471,14,1,101.2
298,44185,280.2,30,1656,599,-1,60.0
298,44186,1099.0,40,2422,567,1,51.2
298,44187,1090.3,40,2282,149,-1,63.8
298,44188,1109.0,40,2286,62,-1,87.5
298,44189,391.3,31,1878,537,1,42.5
298,44190,1070.3,40,2704,513,-1,36.2
298,44191,1033.7,40,2530,295,-1,22.5
298,44192,527.6,36,2689,266,-1,31.2
298,44193,479.0,33,1802,225,-1,42.5
298,44194,1049.9,40,2861,520,-1,38.8
298,44195,959.8,40,2521,521,1,38.8
298,44196,379.1,30,1515,432,-1,13.8
298,44197,1107.3,40,2520,120,-1,71.2
298,44198,973.7,40,2310,545,-1,45.0
298,44199,572.5,34,1720,609,-1,62.5
298,44200,1055.9,40,2540,130,-1,68.8
298,44201,184.7,24,1568,129,-1,68.8
298,44202,788.8,38,2883,535,1,42.5
298,44203,979.3,40,2250,432,-1,13.8
298,44204,1097.8,40,2217,644,1,72.5
298,44205,494.5,34,2041,665,1,78.8
298,44206,1097.4,40,2438,67,-1,86.2
298,44207,1067.0,40,2714,409,1,7.5
298,44208,1096.1,40,3102,750,-1,102.5
298,44209,1078.0,40,2374,319,-1,16.2
298,44210,479.9,32,1941,219,1,43.8
298,44211,1087.2,40,2492,147,-1,63.8
298,44212,755.7,37,2285,369,-1,2.5
298,44213,1046.0,40,2667,612,-1,63.8
298,44214,585.3,35,2618,649,1,73.8
298,44215,1094.9,40,2690,707,1,90.0
298,44216,716.2,36,2766,64,-1,87.5
298,44217,1098.1,40,2151,181,1,55.0
298,44218,222.0,29,1745,414,1,8.8
298,44219,1098.4,40,2500,649,-1,73.8
298,44220,979.1,40,2569,514,1,36.2
298,44221,979.7,40,2414,626,-1,67.5
298,44222,1097.6,40,1993,621,-1,66.2
298,44223,1092.7,40,2334,291,-1,23.8
298,44224,1077.6,40,2445,172,-1,57.5
298,44225,221.6,25,1487,406,-1,6.2
298,44226,567.8,39,3558,152,1,62.5
298,44227,1105.9,40,2023,388,-1,1.2
298,44228,971.4,40,3256,311,1,18.8
298,44229,235.9,29,1615,347,-1,8.8
298,44230,986.2,40,2939,564,-1,50.0
298,44231,972.7,40,2509,133,1,67.5
298,44232,582.6,36,2322,556,-1,48.8
298,44233,257.8,26,1525,657,-1,76.2
298,44234,253.8,30,1750,389,1,2.5
298,44235,560.0,35,2126,569,1,52.5
298,44236,1073.5,40,2515,443,1,17.5
298,44237,1062.5,40,1997,575,-1,53.8
298,44238,971.0,40,2346,363,-1,3.8
298,44239,787.8,38,2777,748,-1,101.2
298,44240,1103.6,40,3102,557,-1,48.8
298,44241,1115.6,40,2244,131,1,68.8
298,44242,152.7,27,1615,345,-1,8.8
298,44243,1118.2,40,2209,328,1,13.8
298,44244,991.5,40,2764,268,1,30.0
298,44245,1077.8,40,2371,743,1,100.0
298,44246,1037.1,40,2294,290,-1,25.0
298,44247,999.4,40,2376,507,1,35.0
298,44248,1064.1,40,2865,529,1,41.2
298,44249,1116.6,40,1944,573,-1,52.5
298,44250,641.1,37,2187,220,-1,43.8
298,44251,372.4,29,1702,104,1,76.2
298,44252,808.7,38,2808,24,1,98.8
298,44253,374.6,31,1770,391,-1,2.5
298,44254,1113.8,40,2641,458,-1,21.2
298,44255,980.7,40,2289,159,-1,61.2
298,44256,1068.7,40,2329,187,-1,52.5
298,44257,1121.5,40,2087,23,-1,98.8
298,44258,1121.8,40,2365,92,-1,80.0
298,44259,1127.4,40,1997,690,-1,85.0
298,44260,1103.4,40,2288,187,1,52.5
298,44261,1082.5,40,2498,158,1,61.2
298,44262,1080.9,40,2464,633,-1,70.0
298,44263,1060.6,40,2838,141,-1,66.2
298,44264,1079.1,40,2160,342,-1,10.0
298,44265,1076.2,40,2540,116,1,72.5
298,44266,1093.5,40,2658,256,-1,33.8
298,44267,996.8,40,3050,478,-1,26.2
298,44268,1055.3,40,2816,555,-1,47.5
298,44269,968.2,40,2303,510,1,35.0
298,44270,961.3,40,1981,477,-1,26.2
298,44271,1076.3,40,2931,577,-1,53.8
298,44272,1084.4,40,2341,720,1,93.8
298,44273,367.8,29,1528,391,-1,2.5
298,44274,1067.4,40,2554,231,1,41.2
298,44275,1112.8,40,2103,12,-1,101.2
298,44276,234.1,29,1689,746,-1,101.2
298,44277,1045.8,40,2491,604,1,61.2
298,44278,1104.6,40,2465,82,1,82.5
298,44279,998.6,40,2881,721,-1,93.8
298,44280,429.1,31,1743,721,1,93.8
298,44281,988.4,40,2973,9,-1,102.5
298,44282,1075.7,40,2291,254,-1,35.0
298,44283,658.9,37,2529,129,1,68.8
298,44284,923.7,40,2685,663,1,77.5
298,44285,207.6,28,1785,601,-1,61.2
298,44286,1088.7,40,2258,638,1,71.2
298,44287,93.3,26,1702,152,1,62.5
298,44288,1071.8,40,2375,305,-1,20.0
298,44289,759.8,37,2781,205,1,47.5
298,44290,1112.6,40,2576,408,1,7.5
298,44291,1111.5,40,2051,750,-1,102.5
298,44292,995.7,40,2793,158,1,61.2
298,44293,990.6,40,2180,4,1,103.8
298,44294,604.5,34,2283,741,1,100.0
298,44295,1109.9,40,2738,501,1,32.5
298,44296,1088.7,40,2091,122,1,71.2
298,44297,1092.0,40,2269,221,-1,43.8
298,44298,1117.7,40,2321,474,1,25.0
298,44299,1097.4,40,2267,114,-1,73.8
298,44300,984.3,40,2220,514,1,36.2
298,44301,1019.0,40,2300,553,1,47.5
298,44302,1098.9,40,2389,149,1,63.8
298,44303,306.2,28,1509,3,1,103.8
298,44304,1088.0,40,2663,310,-1,18.8
298,44305,476.9,32,1614,121,-1,71.2
298,44306,1113.3,40,2218,378,1,0
298,44307,1102.7,40,2299,84,-1,81.2
298,44308,669.7,38,3014,606,1,62.5
298,44309,1091.4,40,2395,701,1,88.8
298,44310,1077.3,40,1964,137,-1,67.5
298,44311,1092.5,40,2437,744,1,100.0
298,44312,1062.3,40,2542,35,1,95.0
298,44313,668.2,35,2339,114,-1,73.8
298,44314,1052.8,40,2616,465,1,22.5
298,44315,1092.5,40,2195,145,-1,65.0
298,44316,849.4,40,2626,693,-1,86.2
298,44317,831.1,40,2489,372,-1,1.2
298,44318,481.6,32,1829,413,1,8.8
298,44319,1079.8,40,2258,662,1,77.5
298,44320,974.4,40,4032,334,1,12.5
298,44321,1085.8,40,2618,26,1,97.5
298,44322,1108.5,40,2343,471,1,25.0
298,44323,456.3,35,1958,661,-1,77.5
298,44324,286.6,27,1516,723,1,95.0
298,44325,1095.5,40,2041,560,-1,50.0
298,44326,1080.1,40,2438,749,-1,102.5
298,44327,1092.3,40,2359,547,1,46.2
298,44328,479.2,33,1929,166,1,58.8
298,44329,1073.2,40,2740,707,1,90.0
298,44330,125.7,22,1522,274,-1,28.8
298,44331,959.9,40,2478,112,-1,73.8
298,44332,1058.7,40,2475,101,1,77.5
298,44333,1052.6,40,2805,574,1,53.8
298,44334,1097.7,40,2828,359,1,5.0
298,44335,1074.2,40,2456,314,-1,17.5
298,44336,227.8,29,1643,219,-1,43.8
298,44337,1084.6,40,2830,565,-1,51.2
298,44338,618.8,34,2021,247,-1,36.2
298,44339,1030.3,40,3454,633,-1,70.0
299,44340,1110.7,40,2251,480,1,27.5
299,44341,355.7,29,1583,738,-1,98.8
299,44342,281.8,28,1797,246,-1,36.2
299,44343,93.9,21,1590,432,1,13.8
299,44344,1035.1,40,2569,187,-1,52.5
299,44345,146.1,29,1724,252,1,35.0
299,44346,1069.1,40,2541,106,-1,75.0
299,44347,1071.0,40,2185,476,1,26.2
299,44348,1085.6,40,2871,104,1,76.2
299,44349,1048.8,40,2669,680,1,82.5
299,44350,1093.9,40,2225,722,1,95.0
299,44351,945.7,40,2666,384,1,0
299,44352,508.0,33,1731,343,1,10.0
299,44353,986.6,40,3387,238,-1,38.8
299,44354,213.5,25,1530,679,1,82.5
299,44355,946.5,40,2452,687,1,85.0
299,44356,1093.3,40,2507,370,-1,2.5
299,44357,422.3,31,1552,159,-1,61.2
299,44358,1014.7,40,3525,531,1,41.2
299,44359,1111.1,40,2183,338,1,11.2
299,44360,1067.2,40,2206,460,-1,21.2
299,44361,975.8,40,2803,310,1,18.8
299,44362,1059.0,40,3123,454,-1,20.0
299,44363,1075.6,40,2184,14,-1,101.2
299,44364,1068.4,40,2704,525,-1,40.0
299,44365,735.2,39,2616,99,1,77.5
299,44366,487.3,32,1671,1,1,105.0
299,44367,479.2,33,1856,633,1,70.0
299,44368,960.7,40,2208,119,-1,72.5
299,44369,1080.8,40,2250,550,1,46.2
299,44370,1098.4,40,2244,225,-1,42.5
299,44371,1076.4,40,2637,547,1,46.2
299,44372,958.9,40,2163,125,1,70.0
299,44373,526.8,34,1976,453,-1,20.0
299,44374,1084.1,40,2358,82,-1,82.5
299,44375,1093.3,40,2135,632,1,70.0
299,44376,1081.7,40,2264,109,-1,75.0
299,44377,1082.6,40,2084,616,-1,65.0
299,44378,1047.4,40,2556,95,-1,78.8
299,44379,1088.3,40,2398,319,1,16.2
299,44380,332.9,28,1526,79,1,82.5
299,44381,981.9,40,2778,30,1,96.2
299,44382,140.7,27,1718,227,1,42.5
299,44383,1040.4,40,2619,269,1,30.0
299,44384,629.8,38,2957,330,1,13.8
299,44385,1105.3,40,2108,605,1,62.5
299,44386,1076.1,40,2688,562,1,50.0
299,44387,1124.0,40,2278,140,1,66.2
299,44388,1117.7,40,2061,750,-1,102.5
299,44389,1075.6,40,2865,60,-1,88.8
299,44390,566.6,34,1815,560,-1,50.0
299,44391,1088.9,40,2170,7,-1,102.5
299,44392,990.7,40,2154,479,1,27.5
299,44393,997.2,40,3124,214,1,45.0
299,44394,1085.5,40,2336,519,1,37.5
299,44395,1081.0,40,2262,212,-1,46.2
299,44396,1101.4,40,2482,414,-1,8.8
299,44397,1025.0,40,3138,482,1,27.5
299,44398,1067.4,40,2422,739,-1,98.8
299,44399,1084.6,40,2245,369,1,2.5
299,44400,292.9,27,1567,153,1,62.5
299,44401,789.9,38,2669,522,-1,38.8
299,44402,104.3,25,1668,109,-1,75.0
299,44403,323.1,28,1694,231,-1,41.2
299,44404,862.5,40,2705,249,1,36.2
299,44405,1122.5,40,1939,266,-1,31.2
299,44406,400.3,33,1673,674,-1,81.2
299,44407,190.7,24,1506,117,-1,72.5
299,44408,1067.5,40,3522,276,1,28.8
299,44409,960.7,40,2875,199,1,50.0
299,44410,986.3,40,1964,698,-1,87.5
299,44411,1083.4,40,2238,481,-1,27.5
299,44412,45.0,19,1585,336,-1,11.2
299,44413,1104.4,40,2453,684,1,83.8
299,44414,463.1,32,1819,717,-1,92.5
299,44415,1070.4,40,2666,691,1,86.2
299,44416,195.1,24,1601,51,1,91.2
299,44417,1081.0,40,2422,167,-1,58.8
299,44418,857.2,40,2298,421,-1,11.2
299,44419,795.2,38,2842,461,-1,22.5
299,44420,432.5,31,1536,472,-1,25.0
299,44421,1043.8,40,2509,325,1,15.0
299,44422,359.6,29,1520,56,-1,90.0
299,44423,661.4,37,2158,697,-1,87.5
299,44424,735.0,39,2541,4,1,103.8
299,44425,1079.6,40,2233,597,-1,60.0
299,44426,1046.2,40,2379,733,1,97.5
299,44427,1115.6,40,2435,257,-1,33.8
299,44428,1060.0,40,2701,480,1,27.5
299,44429,978.8,40,2198,501,1,32.5
299,44430,1053.9,40,3066,635,1,70.0
299,44431,1076.9,40,2561,487,-1,28.8
299,44432,351.9,29,1682,605,1,62.5
299,44433,1084.2,40,2401,702,1,88.8
299,44434,948.0,40,2423,39,1,93.8
299,44435,581.2,33,2161,704,-1,90.0
299,44436,956.2,40,2960,674,1,81.2
299,44437,413.0,30,1876,64,1,87.5
299,44438,619.0,34,2319,452,1,20.0
299,44439,687.4,36,2362,257,1,33.8
299,44440,434.7,31,1562,518,1,37.5
299,44441,327.0,28,1632,269,1,30.0
299,44442,1100.4,40,2360,301,1,21.2
299,44443,1073.8,40,2368,38,-1,95.0
299,44444,953.8,40,2084,213,-1,46.2
299,44445,446.3,33,2147,382,1,0
299,44446,1072.4,40,2752,99,-1,77.5
299,44447,961.8,40,2301,387,-1,1.2
299,44448,709.4,39,2640,417,-1,10.0
299,44449,976.2,40,2979,346,1,8.8
299,44450,1015.3,40,2551,382,1,0
